,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Source,Ticker,Name,Downloaded on Date
2631,2631,2631,2631,WIKI,ZIGO,"Zygo Corporation (ZIGO) Prices, Dividends, Splits and Trading Volume",20170721
2632,2632,2632,2632,WIKI,BODY,"Body Central Corp. (BODY) Prices, Dividends, Splits and Trading Volume",20170721
2633,2633,2633,2633,WIKI,ZLC,"Zale Corporation (ZLC) Prices, Dividends, Splits and Trading Volume",20170721
2634,2634,2634,2634,WIKI,LLEN,"L&L Energy, Inc. (LLEN) Prices, Dividends, Splits and Trading Volume",20170721
2635,2635,2635,2635,WIKI,SGK,"Schawk, Inc. (SGK) Prices, Dividends, Splits and Trading Volume",20170721
2636,2636,2636,2636,WIKI,IDIX,"Idenix Pharmaceuticals, Inc. (IDIX) Prices, Dividends, Splits and Trading Volume",20170721
2637,2637,2637,2637,WIKI,CFN,"CareFusion Corporation (CFN) Prices, Dividends, Splits and Trading Volume",20170721
2638,2638,2638,2638,WIKI,LINTA,"Liberty Interactive Corporation (LINTA) Prices, Dividends, Splits and Trading Volume",20170721
2639,2639,2639,2639,WIKI,LSI,"LSI Corporation (LSI) Prices, Dividends, Splits and Trading Volume",20170721
2640,2640,2640,2640,WIKI,FRX,"Forest Laboratories, Inc. (FRX) Prices, Dividends, Splits and Trading Volume",20170721
2641,2641,2641,2641,WIKI,HITT,"Hittite Microwave Corporation (HITT) Prices, Dividends, Splits and Trading Volume",20170721
2642,2642,2642,2642,WIKI,WBCO,"Washington Banking Company (WBCO) Prices, Dividends, Splits and Trading Volume",20170721
2643,2643,2643,2643,WIKI,SPW,"SPX Corp. (SPW) Prices, Dividends, Splits and Trading Volume",20170721
2644,2644,2644,2644,WIKI,GY,"GenCorp Inc. (GY) Prices, Dividends, Splits and Trading Volume",20170721
2645,2645,2645,2645,WIKI,BXLT,"Baxalta Inc (BXLT) Prices, Dividends, Splits and Trading Volume",20170721
2646,2646,2646,2646,WIKI,NAVB,"Navidea Biopharmaceuticals (NAVB) Prices, Dividends, Splits and Trading Volume",20170721
2647,2647,2647,2647,WIKI,VOYA,"Voya Financial Inc (VOYA) Prices, Dividends, Splits and Trading Volume",20170721
2648,2648,2648,2648,WIKI,CONE,"CyrusOne Inc (CONE) Prices, Dividends, Splits and Trading Volume",20170721
2649,2649,2649,2649,WIKI,CAM,"Cameron International Corp. (CAM) Prices, Dividends, Splits and Trading Volume",20170721
2650,2650,2650,2650,WIKI,ATI,"Allegheny Technologies Incorporated (ATI) Prices, Dividends, Splits and Trading Volume",20170721
2651,2651,2651,2651,WIKI,ELX,"Emulex Corp (ELX) Prices, Dividends, Splits and Trading Volume",20170721
2652,2652,2652,2652,WIKI,FXEN,"FX Energy Inc. (FXEN) Prices, Dividends, Splits and Trading Volume",20170721
2653,2653,2653,2653,WIKI,KRFT,"Kraft Foods Group, Inc. (KRFT) Prices, Dividends, Splits and Trading Volume",20170721
2654,2654,2654,2654,WIKI,TEG,"Integrys Energy Group (TEG) Prices, Dividends, Splits and Trading Volume",20170721
2655,2655,2655,2655,WIKI,THC,"Tenet Healthcare Corp. (THC) Prices, Dividends, Splits and Trading Volume",20170721
2656,2656,2656,2656,WIKI,ACCL,"Accelrys, Inc. (ACCL) Prices, Dividends, Splits and Trading Volume",20170721
2657,2657,2657,2657,WIKI,ACO,"Amcol International Corporation (ACO) Prices, Dividends, Splits and Trading Volume",20170721
2658,2658,2658,2658,WIKI,ATMI,"ATMI Inc. (ATMI) Prices, Dividends, Splits and Trading Volume",20170721
2659,2659,2659,2659,WIKI,CSE,"CapitalSource Inc (CSE) Prices, Dividends, Splits and Trading Volume",20170721
2660,2660,2660,2660,WIKI,HTCO,"Hickory Tech Corporation (HTCO) Prices, Dividends, Splits and Trading Volume",20170721
2661,2661,2661,2661,WIKI,JNY,"Jones Group, Inc. (JNY) Prices, Dividends, Splits and Trading Volume",20170721
2662,2662,2662,2662,WIKI,PACR,"Pacer International, Inc. (PACR) Prices, Dividends, Splits and Trading Volume",20170721
2663,2663,2663,2663,WIKI,RCKB,"Rockville Financial, Inc. (RCKB) Prices, Dividends, Splits and Trading Volume",20170721
2664,2664,2664,2664,WIKI,STSA,"Sterling Financial Corporation (STSA) Prices, Dividends, Splits and Trading Volume",20170721
2665,2665,2665,2665,WIKI,SUPX,"Supertex, Inc. (SUPX) Prices, Dividends, Splits and Trading Volume",20170721
2666,2666,2666,2666,WIKI,TECUA,"Tecumseh Products Company (TECUA) Prices, Dividends, Splits and Trading Volume",20170721
2667,2667,2667,2667,WIKI,DELL,"Dell Inc. (DELL) Prices, Dividends, Splits and Trading Volume",20170721
2668,2668,2668,2668,WIKI,TWC,"Time Warner Cable Inc (TWC) Prices, Dividends, Splits and Trading Volume",20170721
2669,2669,2669,2669,WIKI,GNW,"Genworth Financial Inc (GNW) Prices, Dividends, Splits and Trading Volume",20170721
2670,2670,2670,2670,WIKI,ESBF,"ESB Financial Corporation (ESBF) Prices, Dividends, Splits and Trading Volume",20170721
2671,2671,2671,2671,WIKI,ONTY,"Oncothyreon Inc. (ONTY) Prices, Dividends, Splits and Trading Volume",20170721
2672,2672,2672,2672,WIKI,GMT,"GATX Corp. (GMT) Prices, Dividends, Splits and Trading Volume",20170721
2673,2673,2673,2673,WIKI,AHS,"AMN Healthcare Services Inc. (AHS) Prices, Dividends, Splits and Trading Volume",20170721
2674,2674,2674,2674,WIKI,BAGL,"Einstein Noah Restaurant Group Inc (BAGL) Prices, Dividends, Splits and Trading Volume",20170721
2675,2675,2675,2675,WIKI,BEE,"Strategic Hotels & Resorts Inc. (BEE) Prices, Dividends, Splits and Trading Volume",20170721
2676,2676,2676,2676,WIKI,UPIP,"Unwired Planet Inc. (UPIP) Prices, Dividends, Splits and Trading Volume",20170721
2677,2677,2677,2677,WIKI,CVC,"Cablevision Systems Corp. (CVC) Prices, Dividends, Splits and Trading Volume",20170721
2678,2678,2678,2678,WIKI,TE,"TECO Energy Inc. (TE) Prices, Dividends, Splits and Trading Volume",20170721
2679,2679,2679,2679,WIKI,BBCN,"BBCN Bancorp Inc. (BBCN) Prices, Dividends, Splits and Trading Volume",20170721
2680,2680,2680,2680,WIKI,HWAY,"Healthways Inc. (HWAY) Prices, Dividends, Splits and Trading Volume",20170721
2681,2681,2681,2681,WIKI,SIAL,"Sigma-Aldrich Corporation (SIAL) Prices, Dividends, Splits and Trading Volume",20170721
2682,2682,2682,2682,WIKI,SSS,"Sovran Self Storage Inc. (SSS) Prices, Dividends, Splits and Trading Volume",20170721
2683,2683,2683,2683,WIKI,SNTA,"Synta Pharmaceuticals Corp. (SNTA) Prices, Dividends, Splits and Trading Volume",20170721
2684,2684,2684,2684,WIKI,WFD,"Westfield Financial Inc (WFD) Prices, Dividends, Splits and Trading Volume",20170721
2685,2685,2685,2685,WIKI,IILG,"Interval Leisure Group Inc (IILG) Prices, Dividends, Splits and Trading Volume",20170721
2686,2686,2686,2686,WIKI,GAS,"AGL Resources Inc. (Holding Co.) (GAS) Prices, Dividends, Splits and Trading Volume",20170721
2687,2687,2687,2687,WIKI,LMCA,"Liberty Media Corp (DE) (LMCA) Prices, Dividends, Splits and Trading Volume",20170721
2688,2688,2688,2688,WIKI,IACI,"IAC/InterActiveCorp (IACI) Prices, Dividends, Splits and Trading Volume",20170721
2689,2689,2689,2689,WIKI,DW,"Drew Industries Inc. (DW) Prices, Dividends, Splits and Trading Volume",20170721
2690,2690,2690,2690,WIKI,PCCC,"PC Connection Inc. (PCCC) Prices, Dividends, Splits and Trading Volume",20170721
2691,2691,2691,2691,WIKI,TAXI,"Medallion Financial Corp. (TAXI) Prices, Dividends, Splits and Trading Volume",20170721
2692,2692,2692,2692,WIKI,CPGX,"CPGX (CPGX) Prices, Dividends, Splits and Trading Volume",20170721
2693,2693,2693,2693,WIKI,DMD,"Demand Media Inc (DMD) Prices, Dividends, Splits and Trading Volume",20170721
2694,2694,2694,2694,WIKI,LG,"Laclede Group Inc (LG) Prices, Dividends, Splits and Trading Volume",20170721
2695,2695,2695,2695,WIKI,GB,"Greatbatch (GB) Prices, Dividends, Splits and Trading Volume",20170721
2696,2696,2696,2696,WIKI,ANR,"Alpha Natural Resources Inc. (ANR) Prices, Dividends, Splits and Trading Volume",20170721
2697,2697,2697,2697,WIKI,ARO,"Aeropostale Inc. (ARO) Prices, Dividends, Splits and Trading Volume",20170721
2698,2698,2698,2698,WIKI,APOL,"Apollo Group Inc. (APOL) Prices, Dividends, Splits and Trading Volume",20170721
2699,2699,2699,2699,WIKI,ANV,"Allied Nevada Gold (ANV) Prices, Dividends, Splits and Trading Volume",20170721
2700,2700,2700,2700,WIKI,ANN,"ANN INC (ANN) Prices, Dividends, Splits and Trading Volume",20170721
2701,2701,2701,2701,WIKI,BWC,"Babcock & Wilcox Co. (BWC) Prices, Dividends, Splits and Trading Volume",20170721
2702,2702,2702,2702,WIKI,APAGF,"Apco Oil and Gas International Inc. (APAGF) Prices, Dividends, Splits and Trading Volume",20170721
2703,2703,2703,2703,WIKI,APP,"American Apparel Inc (APP) Prices, Dividends, Splits and Trading Volume",20170721
2704,2704,2704,2704,WIKI,BDBD,"Boulder Brands Inc. (BDBD) Prices, Dividends, Splits and Trading Volume",20170721
2705,2705,2705,2705,WIKI,ATML,"Atmel Corp. (ATML) Prices, Dividends, Splits and Trading Volume",20170721
2706,2706,2706,2706,WIKI,BTH,"Blyth Inc (BTH) Prices, Dividends, Splits and Trading Volume",20170721
2707,2707,2707,2707,WIKI,CJES,"C&J Energy Services Ltd (CJES) Prices, Dividends, Splits and Trading Volume",20170721
2708,2708,2708,2708,WIKI,BWS,"Brown Shoe Co. Inc. (BWS) Prices, Dividends, Splits and Trading Volume",20170721
2709,2709,2709,2709,WIKI,CKP,"Checkpoint Systems Inc (CKP) Prices, Dividends, Splits and Trading Volume",20170721
2710,2710,2710,2710,WIKI,CNSI,"Comverse Inc. (CNSI) Prices, Dividends, Splits and Trading Volume",20170721
2711,2711,2711,2711,WIKI,CPHD,"CEPHEID (CPHD) Prices, Dividends, Splits and Trading Volume",20170721
2712,2712,2712,2712,WIKI,CTRX,"Catamaran Corp (CTRX) Prices, Dividends, Splits and Trading Volume",20170721
2713,2713,2713,2713,WIKI,CYN,"City National Corp (Beverly Hills CA) (CYN) Prices, Dividends, Splits and Trading Volume",20170721
2714,2714,2714,2714,WIKI,CVD,"Covance Inc. (CVD) Prices, Dividends, Splits and Trading Volume",20170721
2715,2715,2715,2715,WIKI,CNL,"Cleco Corp. (CNL) Prices, Dividends, Splits and Trading Volume",20170721
2716,2716,2716,2716,WIKI,DTLK,"Datalink Corporation (DTLK) Prices, Dividends, Splits and Trading Volume",20170721
2717,2717,2717,2717,WIKI,FDML,"Federal-Mogul Holdings Corp (FDML) Prices, Dividends, Splits and Trading Volume",20170721
2718,2718,2718,2718,WIKI,CPWR,"CompuWare Corp. (CPWR) Prices, Dividends, Splits and Trading Volume",20170721
2719,2719,2719,2719,WIKI,COCO,"Corinthian Colleges Inc. (COCO) Prices, Dividends, Splits and Trading Volume",20170721
2720,2720,2720,2720,WIKI,CRRC,"Courier Corp. (CRRC) Prices, Dividends, Splits and Trading Volume",20170721
2721,2721,2721,2721,WIKI,DWA,"Dreamworks Animation SKG Inc. (DWA) Prices, Dividends, Splits and Trading Volume",20170721
2722,2722,2722,2722,WIKI,CYBX,"Cyberonics Inc. (CYBX) Prices, Dividends, Splits and Trading Volume",20170721
2723,2723,2723,2723,WIKI,EVRY,"EveryWare Global Inc. (EVRY) Prices, Dividends, Splits and Trading Volume",20170721
2724,2724,2724,2724,WIKI,FMER,"FirstMerit Corp (FMER) Prices, Dividends, Splits and Trading Volume",20170721
2725,2725,2725,2725,WIKI,RDEN,"Elizabeth Arden Inc. (RDEN) Prices, Dividends, Splits and Trading Volume",20170721
2726,2726,2726,2726,WIKI,FEIC,"FEI Company (FEIC) Prices, Dividends, Splits and Trading Volume",20170721
2727,2727,2727,2727,WIKI,EXH,"Exterran Holdings Inc (EXH) Prices, Dividends, Splits and Trading Volume",20170721
2728,2728,2728,2728,WIKI,EXAM,"ExamWorks Group (EXAM) Prices, Dividends, Splits and Trading Volume",20170721
2729,2729,2729,2729,WIKI,FWM,"Fairway Group Holdings Corp. (FWM) Prices, Dividends, Splits and Trading Volume",20170721
2730,2730,2730,2730,WIKI,IHS,"IHS Cl A (IHS) Prices, Dividends, Splits and Trading Volume",20170721
2731,2731,2731,2731,WIKI,FSYS,"Fuel Systems Solutions Inc. (FSYS) Prices, Dividends, Splits and Trading Volume",20170721
2732,2732,2732,2732,WIKI,HVB,"Hudson Valley Holding Corp. (HVB) Prices, Dividends, Splits and Trading Volume",20170721
2733,2733,2733,2733,WIKI,TFM,"The Fresh Market Inc. (TFM) Prices, Dividends, Splits and Trading Volume",20170721
2734,2734,2734,2734,WIKI,HPY,"Heartland Payment Systems Inc (HPY) Prices, Dividends, Splits and Trading Volume",20170721
2735,2735,2735,2735,WIKI,HGR,"Hanger (HGR) Prices, Dividends, Splits and Trading Volume",20170721
2736,2736,2736,2736,WIKI,HTWR,"Heartware International Inc (HTWR) Prices, Dividends, Splits and Trading Volume",20170721
2737,2737,2737,2737,WIKI,HERO,"Hercules Offshore Inc (HERO) Prices, Dividends, Splits and Trading Volume",20170721
2738,2738,2738,2738,WIKI,SAAS,"inContact Inc. (SAAS) Prices, Dividends, Splits and Trading Volume",20170721
2739,2739,2739,2739,WIKI,ITMN,"InterMune Inc. (ITMN) Prices, Dividends, Splits and Trading Volume",20170721
2740,2740,2740,2740,WIKI,MFRM,"Mattress Firm Holding Corp. (MFRM) Prices, Dividends, Splits and Trading Volume",20170721
2741,2741,2741,2741,WIKI,IGTE,"IGATE Corp (IGTE) Prices, Dividends, Splits and Trading Volume",20170721
2742,2742,2742,2742,WIKI,INFA,"Informatica Corp. (INFA) Prices, Dividends, Splits and Trading Volume",20170721
2743,2743,2743,2743,WIKI,HPTX,"Hyperion Therapeutics Inc. (HPTX) Prices, Dividends, Splits and Trading Volume",20170721
2744,2744,2744,2744,WIKI,LF,"LeapFrog Enterprises Inc. Cl A (LF) Prices, Dividends, Splits and Trading Volume",20170721
2745,2745,2745,2745,WIKI,LGF,"Lions Gate Entertainment Corp. (LGF) Prices, Dividends, Splits and Trading Volume",20170721
2746,2746,2746,2746,WIKI,MEAS,"Measurement Specialties Inc. Prices, Dividends, Splits and Trading Volume",20170721
2747,2747,2747,2747,WIKI,MOVE,"Move Inc. (MOVE) Prices, Dividends, Splits and Trading Volume",20170721
2748,2748,2748,2748,WIKI,KYTH,"Kythera Biopharmaceuticals, Inc. (KYTH) Prices, Dividends, Splits and Trading Volume",20170721
2749,2749,2749,2749,WIKI,MDVN,"Medivation Inc (MDVN) Prices, Dividends, Splits and Trading Volume",20170721
2750,2750,2750,2750,WIKI,MKTO,"Marketo Inc. (MKTO) Prices, Dividends, Splits and Trading Volume",20170721
2751,2751,2751,2751,WIKI,METR,"Metro Bancorp Inc (PA) (METR) Prices, Dividends, Splits and Trading Volume",20170721
2752,2752,2752,2752,WIKI,MRGE,"Merge Healthcare Inc (MRGE) Prices, Dividends, Splits and Trading Volume",20170721
2753,2753,2753,2753,WIKI,MM,"Millennial Media (MM) Prices, Dividends, Splits and Trading Volume",20170721
2754,2754,2754,2754,WIKI,MGAM,"Multimedia Games Holding Company Inc. (MGAM) Prices, Dividends, Splits and Trading Volume",20170721
2755,2755,2755,2755,WIKI,MWIV,"MWI Veterinary Supply Inc (MWIV) Prices, Dividends, Splits and Trading Volume",20170721
2756,2756,2756,2756,WIKI,MWW,"Monster Worldwide Inc. (MWW) Prices, Dividends, Splits and Trading Volume",20170721
2757,2757,2757,2757,WIKI,NEWP,"Newport Corporation (NEWP) Prices, Dividends, Splits and Trading Volume",20170721
2758,2758,2758,2758,WIKI,NPBC,"National Penn Bancshares Inc (Boyertown Penn.) (NPBC) Prices, Dividends, Splits and Trading Volume",20170721
2759,2759,2759,2759,WIKI,NTK,"Nortek Inc. (NTK) Prices, Dividends, Splits and Trading Volume",20170721
2760,2760,2760,2760,WIKI,PSEM,"Pericom Semiconductor Corp. (PSEM) Prices, Dividends, Splits and Trading Volume",20170721
2761,2761,2761,2761,WIKI,NPSP,"NPS Pharmaceuticals Inc. (NPSP) Prices, Dividends, Splits and Trading Volume",20170721
2762,2762,2762,2762,WIKI,NTLS,"NTELOS Holdings Corp (NTLS) Prices, Dividends, Splits and Trading Volume",20170721
2763,2763,2763,2763,WIKI,PGI,"Premiere Global Services Inc (PGI) Prices, Dividends, Splits and Trading Volume",20170721
2764,2764,2764,2764,WIKI,OVTI,"OmniVision Technologies Inc. (OVTI) Prices, Dividends, Splits and Trading Volume",20170721
2765,2765,2765,2765,WIKI,PSMI,"Peregrine Semiconductor Corp (PSMI) Prices, Dividends, Splits and Trading Volume",20170721
2766,2766,2766,2766,WIKI,PTRY,"Pantry Inc. (The) (PTRY) Prices, Dividends, Splits and Trading Volume",20170721
2767,2767,2767,2767,WIKI,RLOC,"ReachLocal Inc. (RLOC) Prices, Dividends, Splits and Trading Volume",20170721
2768,2768,2768,2768,WIKI,SQNM,"Sequenom Inc. (SQNM) Prices, Dividends, Splits and Trading Volume",20170721
2769,2769,2769,2769,WIKI,RENT,"Rentrak Corp. (RENT) Prices, Dividends, Splits and Trading Volume",20170721
2770,2770,2770,2770,WIKI,RCPT,"Receptos Inc. (RCPT) Prices, Dividends, Splits and Trading Volume",20170721
2771,2771,2771,2771,WIKI,REMY,"Remy International Inc (New) (REMY) Prices, Dividends, Splits and Trading Volume",20170721
2772,2772,2772,2772,WIKI,QLGC,"QLogic Corporation (QLGC) Prices, Dividends, Splits and Trading Volume",20170721
2773,2773,2773,2773,WIKI,SQI,"SciQuest Inc. (SQI) Prices, Dividends, Splits and Trading Volume",20170721
2774,2774,2774,2774,WIKI,ROSE,"Rosetta Resources Inc. (ROSE) Prices, Dividends, Splits and Trading Volume",20170721
2775,2775,2775,2775,WIKI,RTI,"RTI International Metals Inc (RTI) Prices, Dividends, Splits and Trading Volume",20170721
2776,2776,2776,2776,WIKI,RLD,"RealD (RLD) Prices, Dividends, Splits and Trading Volume",20170721
2777,2777,2777,2777,WIKI,RPTP,"Raptor Pharmaceutical Corp. (RPTP) Prices, Dividends, Splits and Trading Volume",20170721
2778,2778,2778,2778,WIKI,SAPE,"Sapient Corporation (SAPE) Prices, Dividends, Splits and Trading Volume",20170721
2779,2779,2779,2779,WIKI,SGNT,"Sagent Pharmaceuticals Inc. (SGNT) Prices, Dividends, Splits and Trading Volume",20170721
2780,2780,2780,2780,WIKI,ROVI,"Rovi Corporation (ROVI) Prices, Dividends, Splits and Trading Volume",20170721
2781,2781,2781,2781,WIKI,SGI,"Silicon Graphics International Corp (SGI) Prices, Dividends, Splits and Trading Volume",20170721
2782,2782,2782,2782,WIKI,SLH,"Solera Holdings Inc (SLH) Prices, Dividends, Splits and Trading Volume",20170721
2783,2783,2783,2783,WIKI,SYA,"Symetra Financial Corp (SYA) Prices, Dividends, Splits and Trading Volume",20170721
2784,2784,2784,2784,WIKI,SFY,"Swift Energy Co. (SFY) Prices, Dividends, Splits and Trading Volume",20170721
2785,2785,2785,2785,WIKI,SWI,"SolarWinds (SWI) Prices, Dividends, Splits and Trading Volume",20170721
2786,2786,2786,2786,WIKI,TAM,"Taminco Corp (TAM) Prices, Dividends, Splits and Trading Volume",20170721
2787,2787,2787,2787,WIKI,TRGT,"Targacept Inc (TRGT) Prices, Dividends, Splits and Trading Volume",20170721
2788,2788,2788,2788,WIKI,VIAS,"Viasystems Group Inc. (VIAS) Prices, Dividends, Splits and Trading Volume",20170721
2789,2789,2789,2789,WIKI,CODE,"Spansion Inc (CODE) Prices, Dividends, Splits and Trading Volume",20170721
2790,2790,2790,2790,WIKI,SKUL,"Skullcandy Inc. (SKUL) Prices, Dividends, Splits and Trading Volume",20170721
2791,2791,2791,2791,WIKI,SUSQ,"Susquehanna Bancshares Inc (SUSQ) Prices, Dividends, Splits and Trading Volume",20170721
2792,2792,2792,2792,WIKI,THRX,"Theravance Inc (THRX) Prices, Dividends, Splits and Trading Volume",20170721
2793,2793,2793,2793,WIKI,SUBK,"Suffolk Bancorp (SUBK) Prices, Dividends, Splits and Trading Volume",20170721
2794,2794,2794,2794,WIKI,SWSH,"Swisher Hygiene Inc (SWSH) Prices, Dividends, Splits and Trading Volume",20170721
2795,2795,2795,2795,WIKI,CSCD,"Cascade Microtech Inc. (CSCD) Prices, Dividends, Splits and Trading Volume",20170721
2796,2796,2796,2796,WIKI,TQNT,"TriQuint Semiconductor Inc. (TQNT) Prices, Dividends, Splits and Trading Volume",20170721
2797,2797,2797,2797,WIKI,UTIW,"UTi Worldwide Inc. (UTIW) Prices, Dividends, Splits and Trading Volume",20170721
2798,2798,2798,2798,WIKI,WWWW,"Web.com Group Inc. (WWWW) Prices, Dividends, Splits and Trading Volume",20170721
2799,2799,2799,2799,WIKI,ULTR,"Ultrapetrol Limited (ULTR) Prices, Dividends, Splits and Trading Volume",20170721
2800,2800,2800,2800,WIKI,VTG,"Vantage Drilling Co (VTG) Prices, Dividends, Splits and Trading Volume",20170721
2801,2801,2801,2801,WIKI,WTSL,"Wet Seal Inc. (The) (WTSL) Prices, Dividends, Splits and Trading Volume",20170721
2802,2802,2802,2802,WIKI,HME,"Home Properties Inc (HME) Prices, Dividends, Splits and Trading Volume",20170721
2803,2803,2803,2803,WIKI,CNVR,"Conversant Inc (CNVR) Prices, Dividends, Splits and Trading Volume",20170721
2804,2804,2804,2804,WIKI,CSG,"Chambers Street Properties (CSG) Prices, Dividends, Splits and Trading Volume",20170721
2805,2805,2805,2805,WIKI,CCG,"Campus Crest Communities Inc. (CCG) Prices, Dividends, Splits and Trading Volume",20170721
2806,2806,2806,2806,WIKI,COB,"CommunityOne Bancorp (COB) Prices, Dividends, Splits and Trading Volume",20170721
2807,2807,2807,2807,WIKI,EXL,"Excel Trust (EXL) Prices, Dividends, Splits and Trading Volume",20170721
2808,2808,2808,2808,WIKI,KOG,"Kodiak Oil & Gas Corp (KOG) Prices, Dividends, Splits and Trading Volume",20170721
2809,2809,2809,2809,WIKI,RLYP,"Relypsa Inc (RLYP) Prices, Dividends, Splits and Trading Volume",20170721
2810,2810,2810,2810,WIKI,NBS,"NeoStem Incorporated (NBS) Prices, Dividends, Splits and Trading Volume",20170721
2811,2811,2811,2811,WIKI,SZMK,"Sizmek Inc (SZMK) Prices, Dividends, Splits and Trading Volume",20170721
2812,2812,2812,2812,WIKI,RSE,"Rouse Properties Inc. (RSE) Prices, Dividends, Splits and Trading Volume",20170721
2813,2813,2813,2813,WIKI,TLMR,"Talmer Bancorp Inc (TLMR) Prices, Dividends, Splits and Trading Volume",20170721
2814,2814,2814,2814,WIKI,TSRE,"Trade Street Residential Inc. (TSRE) Prices, Dividends, Splits and Trading Volume",20170721
2815,2815,2815,2815,WIKI,VTSS,"Vitesse Semiconductor Corporation (VTSS) Prices, Dividends, Splits and Trading Volume",20170721
2816,2816,2816,2816,WIKI,RAX,"Rackspace Hosting (RAX) Prices, Dividends, Splits and Trading Volume",20170721
2817,2817,2817,2817,WIKI,HPE,"Hewlett Packard Enterprise Co (HPE) Prices, Dividends, Splits and Trading Volume",20170721
2818,2818,2818,2818,WIKI,ARTNA,"Artesian Resources Corp. (ARTNA) Prices, Dividends, Splits and Trading Volume",20170721
2819,2819,2819,2819,WIKI,UHAL,"AMERCO (UHAL) Prices, Dividends, Splits and Trading Volume",20170721
2820,2820,2820,2820,WIKI,ARII,"American Railcar Industries Inc (ARII) Prices, Dividends, Splits and Trading Volume",20170721
2821,2821,2821,2821,WIKI,ANF,"Abercrombie & Fitch Co. (ANF) Prices, Dividends, Splits and Trading Volume",20170721
2822,2822,2822,2822,WIKI,APOG,"Apogee Enterprises Inc. (APOG) Prices, Dividends, Splits and Trading Volume",20170721
2823,2823,2823,2823,WIKI,AROW,"Arrow Financial Corp. (AROW) Prices, Dividends, Splits and Trading Volume",20170721
2824,2824,2824,2824,WIKI,BCOV,"Brightcove Inc. (BCOV) Prices, Dividends, Splits and Trading Volume",20170721
2825,2825,2825,2825,WIKI,AVT,"Avnet Inc (AVT) Prices, Dividends, Splits and Trading Volume",20170721
2826,2826,2826,2826,WIKI,BWLD,"Buffalo Wild Wings Inc. (BWLD) Prices, Dividends, Splits and Trading Volume",20170721
2827,2827,2827,2827,WIKI,CFNB,"California First National Bancorp (CFNB) Prices, Dividends, Splits and Trading Volume",20170721
2828,2828,2828,2828,WIKI,BIOL,"Biolase Inc (BIOL) Prices, Dividends, Splits and Trading Volume",20170721
2829,2829,2829,2829,WIKI,BIG,"Big Lots Inc. (BIG) Prices, Dividends, Splits and Trading Volume",20170721
2830,2830,2830,2830,WIKI,BKH,"Black Hills Corp. (BKH) Prices, Dividends, Splits and Trading Volume",20170721
2831,2831,2831,2831,WIKI,CSV,"Carriage Services Inc. (CSV) Prices, Dividends, Splits and Trading Volume",20170721
2832,2832,2832,2832,WIKI,BXC,"BlueLinx Holdings Inc (BXC) Prices, Dividends, Splits and Trading Volume",20170721
2833,2833,2833,2833,WIKI,BG,"Bunge Ltd. (BG) Prices, Dividends, Splits and Trading Volume",20170721
2834,2834,2834,2834,WIKI,CSWC,"Capital Southwest Corp. (CSWC) Prices, Dividends, Splits and Trading Volume",20170721
2835,2835,2835,2835,WIKI,CRS,"Carpenter Tech. Corp. (CRS) Prices, Dividends, Splits and Trading Volume",20170721
2836,2836,2836,2836,WIKI,CBR,"Ciber Inc. (CBR) Prices, Dividends, Splits and Trading Volume",20170721
2837,2837,2837,2837,WIKI,CBI,"Chicago Bridge & Iron Co. N.V. (Netherlands) (CBI) Prices, Dividends, Splits and Trading Volume",20170721
2838,2838,2838,2838,WIKI,CECE,"CECO Environmental Corp. (CECE) Prices, Dividends, Splits and Trading Volume",20170721
2839,2839,2839,2839,WIKI,PLCE,"Children's Place Inc. (The) (PLCE) Prices, Dividends, Splits and Trading Volume",20170721
2840,2840,2840,2840,WIKI,COLM,"Columbia Sportswear Co. (COLM) Prices, Dividends, Splits and Trading Volume",20170721
2841,2841,2841,2841,WIKI,CCF,"Chase Corp. (CCF) Prices, Dividends, Splits and Trading Volume",20170721
2842,2842,2842,2842,WIKI,CBU,"Community Bank System Inc. (CBU) Prices, Dividends, Splits and Trading Volume",20170721
2843,2843,2843,2843,WIKI,CRK,"Comstock Resources Inc. (CRK) Prices, Dividends, Splits and Trading Volume",20170721
2844,2844,2844,2844,WIKI,ESE,"ESCO Technologies Inc. (ESE) Prices, Dividends, Splits and Trading Volume",20170721
2845,2845,2845,2845,WIKI,CRAY,"Cray Inc. (CRAY) Prices, Dividends, Splits and Trading Volume",20170721
2846,2846,2846,2846,WIKI,DNKN,"Dunkin' Brands Group Inc. (DNKN) Prices, Dividends, Splits and Trading Volume",20170721
2847,2847,2847,2847,WIKI,EMCI,"EMC Insurance Group Inc. (EMCI) Prices, Dividends, Splits and Trading Volume",20170721
2848,2848,2848,2848,WIKI,RUSHA,"Rush Enterprises Inc. (RUSHA) Prices, Dividends, Splits and Trading Volume",20170721
2849,2849,2849,2849,WIKI,DCI,"Donaldson Co. Inc. (DCI) Prices, Dividends, Splits and Trading Volume",20170721
2850,2850,2850,2850,WIKI,DSW,"DSW Inc (DSW) Prices, Dividends, Splits and Trading Volume",20170721
2851,2851,2851,2851,WIKI,DST,"DST Systems Inc. (DE) (DST) Prices, Dividends, Splits and Trading Volume",20170721
2852,2852,2852,2852,WIKI,EXLS,"ExlService Holdings Inc. (EXLS) Prices, Dividends, Splits and Trading Volume",20170721
2853,2853,2853,2853,WIKI,EXTR,"Extreme Networks Inc. (EXTR) Prices, Dividends, Splits and Trading Volume",20170721
